,epoch_s,id,original,reconstruct,transfer,blue,transfer_acc,domain_acc,geo_mean,epoch
3,13,3,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4325964285714285,0.9259678571428571,0.9936964285714286,0.6325753453305215,13
4,13,4,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4325964285714285,0.9259678571428571,0.9936964285714286,0.6325753453305215,13
5,13,5,every inch of your skin is a holy gray I have got to find,"every colors of your eyes is a lonely sumthin I have got to find
","every colors of your car is a gold digger I have got to find
",0.4325964285714285,0.9259678571428571,0.9936964285714286,0.6325753453305215,13
6,13,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it out to watch it for it
","then I am willing to wait for it is going to watch it
",0.4325964285714285,0.9259678571428571,0.9936964285714286,0.6325753453305215,13
7,13,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am ready but i can not let to play her
","baby I am baby I am hopin but i do not want to play
",0.4325964285714285,0.9259678571428571,0.9936964285714286,0.6325753453305215,13
8,13,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the rain and the dark of the sun was never changed
","and i kill by the bar and the birds is the heat just had ya
",0.4325964285714285,0.9259678571428571,0.9936964285714286,0.6325753453305215,13
9,13,9,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4325964285714285,0.9259678571428571,0.9936964285714286,0.6325753453305215,13
10,13,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my eyes in my heart
","but i can not help it that i can not take my mind in all my
",0.4325964285714285,0.9259678571428571,0.9936964285714286,0.6325753453305215,13
0,14,0,if she changes her mind this is the first place she will go,"if she came her mind this is the second show i want to
","if she <unk> her mind this is the same thing i want to
",0.4274642857142857,0.9327,0.9925749999999999,0.6309772344586956,14
1,14,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the way to my heart
","i never thought that you would be the one to hold my heart
",0.4274642857142857,0.9327,0.9925749999999999,0.6309772344586956,14
2,14,2,oh her eyes her eyes make the stars look like they are not shinin,"oh her eyes her eyes make the same way so just be you down
","oh yo her down so make the same here so you just be right
",0.4274642857142857,0.9327,0.9925749999999999,0.6309772344586956,14
3,14,3,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4274642857142857,0.9327,0.9925749999999999,0.6309772344586956,14
4,14,4,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4274642857142857,0.9327,0.9925749999999999,0.6309772344586956,14
5,14,5,every inch of your skin is a holy gray I have got to find,"every colors of your eyes is a lonely sumthin I have got to find
","every colors of your car is a gold digger I have got to find
",0.4274642857142857,0.9327,0.9925749999999999,0.6309772344586956,14
6,14,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it out to watch it for it
","then I am willing to wait for it is going to watch it
",0.4274642857142857,0.9327,0.9925749999999999,0.6309772344586956,14
7,14,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am ready but i can not let to play her
","baby I am baby I am hopin but i do not want to play
",0.4274642857142857,0.9327,0.9925749999999999,0.6309772344586956,14
8,14,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the rain and the dark of the sun was never changed
","and i kill by the bar and the birds is the heat just had ya
",0.4274642857142857,0.9327,0.9925749999999999,0.6309772344586956,14
9,14,9,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4274642857142857,0.9327,0.9925749999999999,0.6309772344586956,14
10,14,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my eyes in my heart
","but i can not help it that i can not take my mind in all my
",0.4274642857142857,0.9327,0.9925749999999999,0.6309772344586956,14
0,15,0,if she changes her mind this is the first place she will go,"if she came her mind this is the second show i want to
","if she <unk> her mind this is the same thing i want to
",0.43886896551724136,0.9300793103448276,0.9941724137931035,0.6387360246641083,15
1,15,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the way to my heart
","i never thought that you would be the one to hold my heart
",0.43886896551724136,0.9300793103448276,0.9941724137931035,0.6387360246641083,15
2,15,2,oh her eyes her eyes make the stars look like they are not shinin,"oh her eyes her eyes make the same way so just be you down
","oh yo her down so make the same here so you just be right
",0.43886896551724136,0.9300793103448276,0.9941724137931035,0.6387360246641083,15
3,15,3,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.43886896551724136,0.9300793103448276,0.9941724137931035,0.6387360246641083,15
4,15,4,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.43886896551724136,0.9300793103448276,0.9941724137931035,0.6387360246641083,15
5,15,5,every inch of your skin is a holy gray I have got to find,"every colors of your eyes is a lonely sumthin I have got to find
","every colors of your car is a gold digger I have got to find
",0.43886896551724136,0.9300793103448276,0.9941724137931035,0.6387360246641083,15
6,15,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it out to watch it for it
","then I am willing to wait for it is going to watch it
",0.43886896551724136,0.9300793103448276,0.9941724137931035,0.6387360246641083,15
7,15,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am ready but i can not let to play her
","baby I am baby I am hopin but i do not want to play
",0.43886896551724136,0.9300793103448276,0.9941724137931035,0.6387360246641083,15
8,15,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the rain and the dark of the sun was never changed
","and i kill by the bar and the birds is the heat just had ya
",0.43886896551724136,0.9300793103448276,0.9941724137931035,0.6387360246641083,15
9,15,9,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.43886896551724136,0.9300793103448276,0.9941724137931035,0.6387360246641083,15
10,15,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my eyes in my heart
","but i can not help it that i can not take my mind in all my
",0.43886896551724136,0.9300793103448276,0.9941724137931035,0.6387360246641083,15
0,16,0,if she changes her mind this is the first place she will go,"if she came her mind this is the second show i want to
","if she <unk> her mind this is the same thing i want to
",0.4462607142857143,0.9306107142857144,0.9937000000000001,0.6441869206053734,16
1,16,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the way to my heart
","i never thought that you would be the one to hold my heart
",0.4462607142857143,0.9306107142857144,0.9937000000000001,0.6441869206053734,16
2,16,2,oh her eyes her eyes make the stars look like they are not shinin,"oh her eyes her eyes make the same way so just be you down
","oh yo her down so make the same here so you just be right
",0.4462607142857143,0.9306107142857144,0.9937000000000001,0.6441869206053734,16
3,16,3,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4462607142857143,0.9306107142857144,0.9937000000000001,0.6441869206053734,16
4,16,4,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4462607142857143,0.9306107142857144,0.9937000000000001,0.6441869206053734,16
5,16,5,every inch of your skin is a holy gray I have got to find,"every colors of your eyes is a lonely sumthin I have got to find
","every colors of your car is a gold digger I have got to find
",0.4462607142857143,0.9306107142857144,0.9937000000000001,0.6441869206053734,16
6,16,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it out to watch it for it
","then I am willing to wait for it is going to watch it
",0.4462607142857143,0.9306107142857144,0.9937000000000001,0.6441869206053734,16
7,16,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am ready but i can not let to play her
","baby I am baby I am hopin but i do not want to play
",0.4462607142857143,0.9306107142857144,0.9937000000000001,0.6441869206053734,16
8,16,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the rain and the dark of the sun was never changed
","and i kill by the bar and the birds is the heat just had ya
",0.4462607142857143,0.9306107142857144,0.9937000000000001,0.6441869206053734,16
9,16,9,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4462607142857143,0.9306107142857144,0.9937000000000001,0.6441869206053734,16
10,16,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my eyes in my heart
","but i can not help it that i can not take my mind in all my
",0.4462607142857143,0.9306107142857144,0.9937000000000001,0.6441869206053734,16
0,17,0,if she changes her mind this is the first place she will go,"if she came her mind this is the second show i want to
","if she <unk> her mind this is the same thing i want to
",0.44614285714285706,0.932617857142857,0.9938607142857142,0.6448053716468848,17
1,17,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the way to my heart
","i never thought that you would be the one to hold my heart
",0.44614285714285706,0.932617857142857,0.9938607142857142,0.6448053716468848,17
2,17,2,oh her eyes her eyes make the stars look like they are not shinin,"oh her eyes her eyes make the same way so just be you down
","oh yo her down so make the same here so you just be right
",0.44614285714285706,0.932617857142857,0.9938607142857142,0.6448053716468848,17
3,17,3,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.44614285714285706,0.932617857142857,0.9938607142857142,0.6448053716468848,17
4,17,4,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.44614285714285706,0.932617857142857,0.9938607142857142,0.6448053716468848,17
5,17,5,every inch of your skin is a holy gray I have got to find,"every colors of your eyes is a lonely sumthin I have got to find
","every colors of your car is a gold digger I have got to find
",0.44614285714285706,0.932617857142857,0.9938607142857142,0.6448053716468848,17
6,17,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it out to watch it for it
","then I am willing to wait for it is going to watch it
",0.44614285714285706,0.932617857142857,0.9938607142857142,0.6448053716468848,17
7,17,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am ready but i can not let to play her
","baby I am baby I am hopin but i do not want to play
",0.44614285714285706,0.932617857142857,0.9938607142857142,0.6448053716468848,17
8,17,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the rain and the dark of the sun was never changed
","and i kill by the bar and the birds is the heat just had ya
",0.44614285714285706,0.932617857142857,0.9938607142857142,0.6448053716468848,17
9,17,9,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.44614285714285706,0.932617857142857,0.9938607142857142,0.6448053716468848,17
10,17,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my eyes in my heart
","but i can not help it that i can not take my mind in all my
",0.44614285714285706,0.932617857142857,0.9938607142857142,0.6448053716468848,17
0,18,0,if she changes her mind this is the first place she will go,"if she came her mind this is the second show i want to
","if she <unk> her mind this is the same thing i want to
",0.4541379310344828,0.9357137931034483,0.9951931034482758,0.6516834558600337,18
1,18,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the way to my heart
","i never thought that you would be the one to hold my heart
",0.4541379310344828,0.9357137931034483,0.9951931034482758,0.6516834558600337,18
2,18,2,oh her eyes her eyes make the stars look like they are not shinin,"oh her eyes her eyes make the same way so just be you down
","oh yo her down so make the same here so you just be right
",0.4541379310344828,0.9357137931034483,0.9951931034482758,0.6516834558600337,18
3,18,3,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4541379310344828,0.9357137931034483,0.9951931034482758,0.6516834558600337,18
4,18,4,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4541379310344828,0.9357137931034483,0.9951931034482758,0.6516834558600337,18
5,18,5,every inch of your skin is a holy gray I have got to find,"every colors of your eyes is a lonely sumthin I have got to find
","every colors of your car is a gold digger I have got to find
",0.4541379310344828,0.9357137931034483,0.9951931034482758,0.6516834558600337,18
6,18,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it out to watch it for it
","then I am willing to wait for it is going to watch it
",0.4541379310344828,0.9357137931034483,0.9951931034482758,0.6516834558600337,18
7,18,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am ready but i can not let to play her
","baby I am baby I am hopin but i do not want to play
",0.4541379310344828,0.9357137931034483,0.9951931034482758,0.6516834558600337,18
8,18,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the rain and the dark of the sun was never changed
","and i kill by the bar and the birds is the heat just had ya
",0.4541379310344828,0.9357137931034483,0.9951931034482758,0.6516834558600337,18
9,18,9,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4541379310344828,0.9357137931034483,0.9951931034482758,0.6516834558600337,18
10,18,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my eyes in my heart
","but i can not help it that i can not take my mind in all my
",0.4541379310344828,0.9357137931034483,0.9951931034482758,0.6516834558600337,18
0,19,0,if she changes her mind this is the first place she will go,"if she came her mind this is the second show i want to
","if she <unk> her mind this is the same thing i want to
",0.4624357142857143,0.9329321428571431,0.9962857142857143,0.6566697826240875,19
1,19,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the way to my heart
","i never thought that you would be the one to hold my heart
",0.4624357142857143,0.9329321428571431,0.9962857142857143,0.6566697826240875,19
2,19,2,oh her eyes her eyes make the stars look like they are not shinin,"oh her eyes her eyes make the same way so just be you down
","oh yo her down so make the same here so you just be right
",0.4624357142857143,0.9329321428571431,0.9962857142857143,0.6566697826240875,19
3,19,3,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4624357142857143,0.9329321428571431,0.9962857142857143,0.6566697826240875,19
4,19,4,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4624357142857143,0.9329321428571431,0.9962857142857143,0.6566697826240875,19
5,19,5,every inch of your skin is a holy gray I have got to find,"every colors of your eyes is a lonely sumthin I have got to find
","every colors of your car is a gold digger I have got to find
",0.4624357142857143,0.9329321428571431,0.9962857142857143,0.6566697826240875,19
6,19,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it out to watch it for it
","then I am willing to wait for it is going to watch it
",0.4624357142857143,0.9329321428571431,0.9962857142857143,0.6566697826240875,19
7,19,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am ready but i can not let to play her
","baby I am baby I am hopin but i do not want to play
",0.4624357142857143,0.9329321428571431,0.9962857142857143,0.6566697826240875,19
8,19,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the rain and the dark of the sun was never changed
","and i kill by the bar and the birds is the heat just had ya
",0.4624357142857143,0.9329321428571431,0.9962857142857143,0.6566697826240875,19
9,19,9,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4624357142857143,0.9329321428571431,0.9962857142857143,0.6566697826240875,19
10,19,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my eyes in my heart
","but i can not help it that i can not take my mind in all my
",0.4624357142857143,0.9329321428571431,0.9962857142857143,0.6566697826240875,19
0,20,0,if she changes her mind this is the first place she will go,"if she came her mind this is the second show i want to
","if she <unk> her mind this is the same thing i want to
",0.4550413793103447,0.9367551724137932,0.9948344827586207,0.6527299857656802,20
1,20,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the way to my heart
","i never thought that you would be the one to hold my heart
",0.4550413793103447,0.9367551724137932,0.9948344827586207,0.6527299857656802,20
2,20,2,oh her eyes her eyes make the stars look like they are not shinin,"oh her eyes her eyes make the same way so just be you down
","oh yo her down so make the same here so you just be right
",0.4550413793103447,0.9367551724137932,0.9948344827586207,0.6527299857656802,20
3,20,3,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4550413793103447,0.9367551724137932,0.9948344827586207,0.6527299857656802,20
4,20,4,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4550413793103447,0.9367551724137932,0.9948344827586207,0.6527299857656802,20
5,20,5,every inch of your skin is a holy gray I have got to find,"every colors of your eyes is a lonely sumthin I have got to find
","every colors of your car is a gold digger I have got to find
",0.4550413793103447,0.9367551724137932,0.9948344827586207,0.6527299857656802,20
6,20,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it out to watch it for it
","then I am willing to wait for it is going to watch it
",0.4550413793103447,0.9367551724137932,0.9948344827586207,0.6527299857656802,20
7,20,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am ready but i can not let to play her
","baby I am baby I am hopin but i do not want to play
",0.4550413793103447,0.9367551724137932,0.9948344827586207,0.6527299857656802,20
8,20,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the rain and the dark of the sun was never changed
","and i kill by the bar and the birds is the heat just had ya
",0.4550413793103447,0.9367551724137932,0.9948344827586207,0.6527299857656802,20
9,20,9,and I am a man of expanding so why should i stand in her way,"and I am a man of bobby can not know you in her own shit
","and I am a man of far so i could know them in a place
",0.4550413793103447,0.9367551724137932,0.9948344827586207,0.6527299857656802,20
10,20,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my eyes in my heart
","but i can not help it that i can not take my mind in all my
",0.4550413793103447,0.9367551724137932,0.9948344827586207,0.6527299857656802,20
