,epoch_s,id,original,reconstruct,transfer,blue,transfer_acc,domain_acc,geo_mean,epoch
1,13,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the one to hold my heart
","boogie never thought that you would be the one not top pop
",0.3521964285714286,0.9570714285714285,0.9952892857142858,0.5801398847316409,13
2,13,2,oh her eyes her eyes make the stars look like they are not shinin,"oh burning sitting me through me the fighting look to these not be calling
","oh nasty hate me hate make the 400 look like they not <unk>
",0.3521964285714286,0.9570714285714285,0.9952892857142858,0.5801398847316409,13
3,13,3,and I am a man of expanding so why should i stand in her way,"and I am a rap of answers its why to i stand in her way
","and I am a man of danger as can should you found in wonderful way
",0.3521964285714286,0.9570714285714285,0.9952892857142858,0.5801398847316409,13
4,13,4,and I am a man of expanding so why should i stand in her way,"and I am a rap of answers its why to i stand in her way
","and I am a man of danger as can should you found in wonderful way
",0.3521964285714286,0.9570714285714285,0.9952892857142858,0.5801398847316409,13
5,13,5,every inch of your skin is a holy gray I have got to find,"every whore of your skin been a wasted blue I have no meant find
","every livin of your skin is a lil some who have got to find
",0.3521964285714286,0.9570714285714285,0.9952892857142858,0.5801398847316409,13
6,13,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for you something for it
","then I am favor to wait for it motherfucker for it wait for it
",0.3521964285714286,0.9570714285714285,0.9952892857142858,0.5801398847316409,13
7,13,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am hurt and i do not want to play you
","nigga relax yo baby I am there and i do not want to play money
",0.3521964285714286,0.9570714285714285,0.9952892857142858,0.5801398847316409,13
8,13,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the stars of the being clearer you babe
","and i gee by the cops and the stars of the breezes ill be there
",0.3521964285714286,0.9570714285714285,0.9952892857142858,0.5801398847316409,13
9,13,9,and I am a man of expanding so why should i stand in her way,"and I am a rap of answers its why to i stand in her way
","and I am a man of danger as can should you found in wonderful way
",0.3521964285714286,0.9570714285714285,0.9952892857142858,0.5801398847316409,13
10,13,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my eyes off of you
","but i can not help it that i can not money after pop pack course
",0.3521964285714286,0.9570714285714285,0.9952892857142858,0.5801398847316409,13
0,14,0,if she changes her mind this is the first place she will go,"if she changes her mind this is the first place she will go
","if she rap her mind this is the first fellas she will go
",0.36124642857142863,0.9594857142857143,0.9963892857142858,0.5882117350485092,14
1,14,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the one to hold my heart
","i never thought that you would be the one to cope my shit
",0.36124642857142863,0.9594857142857143,0.9963892857142858,0.5882117350485092,14
2,14,2,oh her eyes her eyes make the stars look like they are not shinin,"oh gets sitting her eyes make every stars look like they are not pirates
","r her viewers me eyes make the nut look like they are not <unk>
",0.36124642857142863,0.9594857142857143,0.9963892857142858,0.5882117350485092,14
3,14,3,and I am a man of expanding so why should i stand in her way,"and I am a man of mcs so why should i rhyme in my care
","and I am a man of whore so why should saw you in her way
",0.36124642857142863,0.9594857142857143,0.9963892857142858,0.5882117350485092,14
4,14,4,and I am a man of expanding so why should i stand in her way,"and I am a man of mcs so why should i rhyme in my care
","and I am a man of whore so why should saw you in her way
",0.36124642857142863,0.9594857142857143,0.9963892857142858,0.5882117350485092,14
5,14,5,every inch of your skin is a holy gray I have got to find,"every whore of your skin is a holy deeper I have something to find
","every ridin of your skin is a 5 friend I have got to find
",0.36124642857142863,0.9594857142857143,0.9963892857142858,0.5882117350485092,14
6,14,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for it feels for it
","then I am rockin to wait for it wait for it r to it
",0.36124642857142863,0.9594857142857143,0.9963892857142858,0.5882117350485092,14
7,14,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am hurt and i do not want to play you
","baby I am nuts I am hurt and i do not want to rhyme course
",0.36124642857142863,0.9594857142857143,0.9963892857142858,0.5882117350485092,14
8,14,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the stars in the sky its clearer there
","and i freaks by the cops and the birthday of the freeway suckers be there
",0.36124642857142863,0.9594857142857143,0.9963892857142858,0.5882117350485092,14
9,14,9,and I am a man of expanding so why should i stand in her way,"and I am a man of mcs so why should i rhyme in my care
","and I am a man of whore so why should saw you in her way
",0.36124642857142863,0.9594857142857143,0.9963892857142858,0.5882117350485092,14
10,14,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my eyes off of you
","but i can not help it that i can not be on pop microphone of course
",0.36124642857142863,0.9594857142857143,0.9963892857142858,0.5882117350485092,14
0,15,0,if she changes her mind this is the first place she will go,"if she kills taking mind this found the first place she go
","if she are her mind this is the punk i did not go
",0.37657586206896554,0.9546137931034483,0.9959896551724138,0.5992936699270397,15
1,15,1,i never thought that you would be the one to hold my heart,"i never thought that you would be my someone to hold heart
","i never thought that you would be the game to hold my thing
",0.37657586206896554,0.9546137931034483,0.9959896551724138,0.5992936699270397,15
2,15,2,oh her eyes her eyes make the stars look like they are not shinin,"oh sunshine eyes with eyes make the wasted heart like they find a wasted
","d is you her eyes make the school look like they are not <unk>
",0.37657586206896554,0.9546137931034483,0.9959896551724138,0.5992936699270397,15
3,15,3,and I am a man of expanding so why should i stand in her way,"and I am a man of gats so why should i hit in her way
","and I am a made of tryna so why should love in every way
",0.37657586206896554,0.9546137931034483,0.9959896551724138,0.5992936699270397,15
4,15,4,and I am a man of expanding so why should i stand in her way,"and I am a man of gats so why should i hit in her way
","and I am a made of tryna so why should love in every way
",0.37657586206896554,0.9546137931034483,0.9959896551724138,0.5992936699270397,15
5,15,5,every inch of your skin is a holy gray I have got to find,"every more of your skin sunshine a wasted thanking I have starting find
","every fresh of your white is a cool brother I had got to find
",0.37657586206896554,0.9546137931034483,0.9959896551724138,0.5992936699270397,15
6,15,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for it wait for
","then I am rockin to wait hit it punk for it punk not it
",0.37657586206896554,0.9546137931034483,0.9959896551724138,0.5992936699270397,15
7,15,7,baby I am baby I am hurt and i do not want to play anymore,"I I am I I am hurt and i do not want to word
","I I am I I am tip and i do not punk to word boogie
",0.37657586206896554,0.9546137931034483,0.9959896551724138,0.5992936699270397,15
8,15,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the stars in the sky ill be there
","and i freaks by the r and the colors in the pack i not there
",0.37657586206896554,0.9546137931034483,0.9959896551724138,0.5992936699270397,15
9,15,9,and I am a man of expanding so why should i stand in her way,"and I am a man of gats so why should i hit in her way
","and I am a made of tryna so why should love in every way
",0.37657586206896554,0.9546137931034483,0.9959896551724138,0.5992936699270397,15
10,15,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my face my way you
","but i can not help it that i can not hit on my pack of course joint
",0.37657586206896554,0.9546137931034483,0.9959896551724138,0.5992936699270397,15
0,16,0,if she changes her mind this is the first place she will go,"if she kills taking mind this is the first place she will go
","if she are taking r the is the cat place she niggaz go
",0.3871785714285714,0.9585785714285715,0.9939392857142858,0.6090578929926002,16
1,16,1,i never thought that you would be the one to hold my heart,"i never thought that you would be wonderful one to hold my heart
","i never thought that you would is the rhyme to top microphone shit
",0.3871785714285714,0.9585785714285715,0.9939392857142858,0.6090578929926002,16
2,16,2,oh her eyes her eyes make the stars look like they are not shinin,"oh sun your take eyes make the fighting look like they are not wasted
","oh her eyes her eyes make the school look like they are not <unk>
",0.3871785714285714,0.9585785714285715,0.9939392857142858,0.6090578929926002,16
3,16,3,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so why should boogie dis into course way
","and I am a man of leads so why should keep anything in their way
",0.3871785714285714,0.9585785714285715,0.9939392857142858,0.6090578929926002,16
4,16,4,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so why should boogie dis into course way
","and I am a man of leads so why should keep anything in their way
",0.3871785714285714,0.9585785714285715,0.9939392857142858,0.6090578929926002,16
5,16,5,every inch of your skin is a holy gray I have got to find,"every darling of your skin found a old soul I have got to find
","visiting livin of your skin is a old soul I have got to find
",0.3871785714285714,0.9585785714285715,0.9939392857142858,0.6090578929926002,16
6,16,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for it feels for it
","then I am tryin to wait for it wait for it wait for it
",0.3871785714285714,0.9585785714285715,0.9939392857142858,0.6090578929926002,16
7,16,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am me and i do not want to unk somewhere
","baby I am nuts I am 10 and i answers not niggaz to boogie course
",0.3871785714285714,0.9585785714285715,0.9939392857142858,0.6090578929926002,16
8,16,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the stars from the sky my babe there
","and i swear by the moon and the stars in the jungle be street heard
",0.3871785714285714,0.9585785714285715,0.9939392857142858,0.6090578929926002,16
9,16,9,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so why should boogie dis into course way
","and I am a man of leads so why should keep anything in their way
",0.3871785714285714,0.9585785714285715,0.9939392857142858,0.6090578929926002,16
10,16,10,but i can not help it that i can not take my eyes off of you,"but i can not help sun how i can not take my eyes off at you
","but boogie can not help it that i can not take my week out all crew
",0.3871785714285714,0.9585785714285715,0.9939392857142858,0.6090578929926002,16
0,17,0,if she changes her mind this is the first place she will go,"if she changes her mind this is the first place she will go
","if she get her hood this is the first fellas she was go
",0.38652142857142857,0.9566392857142858,0.993935714285714,0.607917750193514,17
1,17,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the one to hold my heart
","i never thought that boogie would be rhyme not boogie microphone microphone dat
",0.38652142857142857,0.9566392857142858,0.993935714285714,0.607917750193514,17
2,17,2,oh her eyes her eyes make the stars look like they are not shinin,"oh her eyes her eyes make the fighting look like they are not had
","o her eyes her eyes make the school because like they are not <unk>
",0.38652142857142857,0.9566392857142858,0.993935714285714,0.607917750193514,17
3,17,3,and I am a man of expanding so why should i stand in her way,"and I am a man of mcs so why should boogie cop in rhyme way
","and I am a man of never so why should i love her dreaming way
",0.38652142857142857,0.9566392857142858,0.993935714285714,0.607917750193514,17
4,17,4,and I am a man of expanding so why should i stand in her way,"and I am a man of mcs so why should boogie cop in rhyme way
","and I am a man of never so why should i love her dreaming way
",0.38652142857142857,0.9566392857142858,0.993935714285714,0.607917750193514,17
5,17,5,every inch of your skin is a holy gray I have got to find,"every inch of your skin is a growing older I have got to find
","every livin of your microphone is my homies hood I have got to find
",0.38652142857142857,0.9566392857142858,0.993935714285714,0.607917750193514,17
6,17,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for it wait for it
","then I am shorty to wait for it mess for it wait about it
",0.38652142857142857,0.9566392857142858,0.993935714285714,0.607917750193514,17
7,17,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am there and i do not want to save anymore
","yeah I am nuts I am course and i do not niggaz to rhyme die
",0.38652142857142857,0.9566392857142858,0.993935714285714,0.607917750193514,17
8,17,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the stars in the foolish ill be there
","and i swear by the r and the stars in the pistol get rhyme crew
",0.38652142857142857,0.9566392857142858,0.993935714285714,0.607917750193514,17
9,17,9,and I am a man of expanding so why should i stand in her way,"and I am a man of mcs so why should boogie cop in rhyme way
","and I am a man of never so why should i love her dreaming way
",0.38652142857142857,0.9566392857142858,0.993935714285714,0.607917750193514,17
10,17,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my children by the others
","but boogie can not help it that i can not rhyme on people pack the boogie
",0.38652142857142857,0.9566392857142858,0.993935714285714,0.607917750193514,17
0,18,0,if she changes her mind this is the first place she will go,"if she changes her mind this is the first i she will go
","if she rap her mind this is the first i she niggaz go
",0.3871206896551724,0.9587137931034482,0.9961206896551722,0.6089263940438092,18
1,18,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the one to hold my heart
","i answers thought that you would be the one to pull my hood
",0.3871206896551724,0.9587137931034482,0.9961206896551722,0.6089263940438092,18
2,18,2,oh her eyes her eyes make the stars look like they are not shinin,"oh her eyes her eyes us the stars but like they are not pirates
","o her eyes her eyes make the chick look like they are not <unk>
",0.3871206896551724,0.9587137931034482,0.9961206896551722,0.6089263940438092,18
3,18,3,and I am a man of expanding so why should i stand in her way,"and boogie am a man of niggaz so we niggaz then cop with them right
","and I am a man of knees so why should remember pick at way way
",0.3871206896551724,0.9587137931034482,0.9961206896551722,0.6089263940438092,18
4,18,4,and I am a man of expanding so why should i stand in her way,"and boogie am a man of niggaz so we niggaz then cop with them right
","and I am a man of knees so why should remember pick at way way
",0.3871206896551724,0.9587137931034482,0.9961206896551722,0.6089263940438092,18
5,18,5,every inch of your skin is a holy gray I have got to find,"every inch of your skin is a greatest star I have coming to find
","visiting livin of your four is a <unk> friend I have got to endure
",0.3871206896551724,0.9587137931034482,0.9961206896551722,0.6089263940438092,18
6,18,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for it fast for it
","then I am boogie to wait for it wait for it pack rhyme it
",0.3871206896551724,0.9587137931034482,0.9961206896551722,0.6089263940438092,18
7,18,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am secrets and i do not want to lose anymore
","sweat I am money I am 10 and i do not move to boogie boogie
",0.3871206896551724,0.9587137931034482,0.9961206896551722,0.6089263940438092,18
8,18,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the stars you and truly id be there
","and i swear by the bass and the stars in the <unk> always be it
",0.3871206896551724,0.9587137931034482,0.9961206896551722,0.6089263940438092,18
9,18,9,and I am a man of expanding so why should i stand in her way,"and boogie am a man of niggaz so we niggaz then cop with them right
","and I am a man of knees so why should remember pick at way way
",0.3871206896551724,0.9587137931034482,0.9961206896551722,0.6089263940438092,18
10,18,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my years on the fool
","r i can not help it that i can not pack you <unk> on the mic
",0.3871206896551724,0.9587137931034482,0.9961206896551722,0.6089263940438092,18
0,19,0,if she changes her mind this is the first place she will go,"if she changes her mind this is the first place she will go
","if she told her mind this is the first place she will go
",0.3930821428571428,0.9609357142857142,0.9966571428571427,0.6144139955478473,19
1,19,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the one to hold my heart
","i never thought that you would be the game to me my hood
",0.3930821428571428,0.9609357142857142,0.9966571428571427,0.6144139955478473,19
2,19,2,oh her eyes her eyes make the stars look like they are not shinin,"oh her eyes her eyes make the stars look like they are no pirates
","r her eyes her eyes make the school look like they are not <unk>
",0.3930821428571428,0.9609357142857142,0.9966571428571427,0.6144139955478473,19
3,19,3,and I am a man of expanding so why should i stand in her way,"and boogie am a man of mic so why should remember show in her way
","and I am a man of knees so why should remember love in her way
",0.3930821428571428,0.9609357142857142,0.9966571428571427,0.6144139955478473,19
4,19,4,and I am a man of expanding so why should i stand in her way,"and boogie am a man of mic so why should remember show in her way
","and I am a man of knees so why should remember love in her way
",0.3930821428571428,0.9609357142857142,0.9966571428571427,0.6144139955478473,19
5,19,5,every inch of your skin is a holy gray I have got to find,"every faith of your skin am a holy name I have pirates to find
","every fifteen of your skin is a mad name I have got to find
",0.3930821428571428,0.9609357142857142,0.9966571428571427,0.6144139955478473,19
6,19,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for it wait for it
","then boogie am boogie boogie wait for it wait for rhyme r about rhyme
",0.3930821428571428,0.9609357142857142,0.9966571428571427,0.6144139955478473,19
7,19,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am there and i do not want to play anymore
","assuming I am nuts I am 10 and i do not boogie boogie rhyme niggaz
",0.3930821428571428,0.9609357142857142,0.9966571428571427,0.6144139955478473,19
8,19,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the stars in the sky ill be there
","and i jam by the moon and the stars in the pistol ill be seen
",0.3930821428571428,0.9609357142857142,0.9966571428571427,0.6144139955478473,19
9,19,9,and I am a man of expanding so why should i stand in her way,"and boogie am a man of mic so why should remember show in her way
","and I am a man of knees so why should remember love in her way
",0.3930821428571428,0.9609357142857142,0.9966571428571427,0.6144139955478473,19
10,19,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my head on of you
","r boogie boogie not boogie it that boogie can not rhyme on people on the fool
",0.3930821428571428,0.9609357142857142,0.9966571428571427,0.6144139955478473,19
0,20,0,if she changes her mind this is the first place she will go,"if she changes her mind this is the first place she will go
","if she sweat her hood this is the first punk she will go
",0.4027517241379311,0.9587137931034483,0.9956344827586208,0.6212197145797511,20
1,20,1,i never thought that you would be the one to hold my heart,"i never thought that you would be the one to hold my heart
","i never thought that you would be the game to nine my hood
",0.4027517241379311,0.9587137931034483,0.9956344827586208,0.6212197145797511,20
2,20,2,oh her eyes her eyes make the stars look like they are not shinin,"oh her eyes with eyes make the stars look like they are not pirates
","sweat her eyes her eyes make the nuts look like they are not <unk>
",0.4027517241379311,0.9587137931034483,0.9956344827586208,0.6212197145797511,20
3,20,3,and I am a man of expanding so why should i stand in her way,"and I am a man of supersonic so why should i walk into their way
","and I am a man of knees so why should i stand for her way
",0.4027517241379311,0.9587137931034483,0.9956344827586208,0.6212197145797511,20
4,20,4,and I am a man of expanding so why should i stand in her way,"and I am a man of supersonic so why should i walk into their way
","and I am a man of knees so why should i stand for her way
",0.4027517241379311,0.9587137931034483,0.9956344827586208,0.6212197145797511,20
5,20,5,every inch of your skin is a holy gray I have got to find,"every inch of your skin is a holy hair I have got to find
","every fresh of your skin is a mad name I have got to find
",0.4027517241379311,0.9587137931034483,0.9956344827586208,0.6212197145797511,20
6,20,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for it wait for it
","then I am boogie to bust for it punk for boogie pack for it
",0.4027517241379311,0.9587137931034483,0.9956344827586208,0.6212197145797511,20
7,20,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am hurt and i do not want to use anymore
","baby I am nuts I am cop and i do not punk to boogie
",0.4027517241379311,0.9587137931034483,0.9956344827586208,0.6212197145797511,20
8,20,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the stars in the sky ill be there
","and i mike by the o and the stars in the punk was ill there
",0.4027517241379311,0.9587137931034483,0.9956344827586208,0.6212197145797511,20
9,20,9,and I am a man of expanding so why should i stand in her way,"and I am a man of supersonic so why should i walk into their way
","and I am a man of knees so why should i stand for her way
",0.4027517241379311,0.9587137931034483,0.9956344827586208,0.6212197145797511,20
10,20,10,but i can not help it that i can not take my eyes off of you,"but i can not help it that i can not take my stars on the others
","but boogie can not help it that boogie can not pack you hood after the crew
",0.4027517241379311,0.9587137931034483,0.9956344827586208,0.6212197145797511,20
